,Id,OverallQualitySum,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
930,931,0.7876106194690266,20,RL,73.0,8925,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,16,0,1450,1466,GasA,1466,0,0,1466,0,0,2,0,3,1,7,Typ,0,Attchd,2007.0,3,610,100,18,0,0,0,0,,0,7,2009,WD,Normal,201000
931,932,0.6371681415929203,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,338,466,121,925,GasA,925,0,0,925,0,1,1,0,2,1,5,Typ,0,Detchd,1965.0,1,429,0,0,0,0,0,0,,0,7,2009,WD,Normal,117500
932,933,0.8672566371681416,20,RL,84.0,11670,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,PConc,0,0,1905,1905,GasA,1905,0,0,1905,0,0,2,0,3,1,8,Typ,1,Attchd,2006.0,3,788,0,191,0,0,0,0,,0,3,2007,WD,Normal,320000
933,934,0.8053097345132744,20,RL,63.0,8487,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,PConc,20,0,1480,1500,GasA,1500,0,0,1500,0,0,2,0,3,1,6,Typ,0,Attchd,2004.0,2,570,192,36,0,0,0,0,,0,8,2009,WD,Normal,190000
934,935,0.8761061946902655,20,RL,313.0,27650,Pave,,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,CBlock,425,0,160,585,GasA,2069,0,0,2069,1,0,2,0,4,1,9,Typ,1,Attchd,1960.0,2,505,0,0,0,0,0,0,,0,11,2008,WD,Normal,242000
935,936,0.6460176991150443,30,RL,52.0,5825,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,PConc,0,0,600,600,GasA,747,0,0,747,0,0,1,0,1,1,5,Typ,0,Detchd,1953.0,2,528,0,0,32,0,0,0,,0,6,2006,WD,Normal,79900
936,937,0.7699115044247787,20,RL,67.0,10083,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,PConc,833,0,343,1176,GasA,1200,0,0,1200,1,0,2,0,2,1,5,Typ,0,Attchd,2003.0,2,555,0,41,0,0,0,0,,0,8,2009,WD,Normal,184900
937,938,0.8584070796460177,60,RL,75.0,9675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,341,0,772,1113,GasA,1113,858,0,1971,0,0,2,1,3,1,8,Typ,1,Attchd,2005.0,2,689,0,48,0,0,0,0,,0,2,2009,WD,Normal,253000
938,939,0.8053097345132744,60,RL,73.0,8760,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,464,0,927,1391,GasA,1391,571,0,1962,0,0,2,1,3,1,7,Typ,0,Attchd,2006.0,3,868,0,90,0,0,0,0,,0,8,2006,New,Partial,239799
939,940,0.7345132743362832,70,RL,,24090,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,0,0,1032,1032,GasA,1207,1196,0,2403,0,0,2,0,4,1,10,Typ,2,Attchd,1940.0,1,349,56,0,318,0,0,0,,0,6,2010,COD,Normal,244400
940,941,0.6637168141592921,90,RL,55.0,12640,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,936,396,396,1728,GasA,1728,0,0,1728,0,0,2,0,4,2,8,Typ,0,Attchd,1976.0,2,574,40,0,0,0,0,0,,0,7,2006,WD,Normal,150900
941,942,0.7964601769911505,60,RL,,8755,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,PConc,772,0,220,992,GasA,1022,1038,0,2060,1,0,2,1,3,1,8,Typ,1,BuiltIn,1999.0,2,390,0,0,0,168,0,0,,0,6,2009,WD,Normal,214000
942,943,0.4690265486725664,90,RL,42.0,7711,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,1440,0,0,1440,GasA,1440,0,0,1440,2,0,2,0,4,2,8,Typ,0,,,0,0,321,0,0,0,0,0,,0,8,2007,Oth,Abnorml,150000
943,944,0.6017699115044248,90,RL,100.0,25000,Pave,,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,CBlock,0,0,1632,1632,GasA,1632,0,0,1632,0,0,2,0,4,2,8,Typ,0,Attchd,1967.0,2,576,0,0,0,0,0,0,,0,6,2007,WD,Normal,143000
944,945,0.8584070796460177,20,RL,,14375,Pave,,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,CBlock,111,354,354,819,GasA,1344,0,0,1344,0,1,1,0,3,1,7,Typ,1,Basment,1958.0,2,525,0,118,0,0,233,0,,0,1,2009,COD,Abnorml,137500
945,946,0.6106194690265486,50,RM,98.0,8820,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,1088,0,0,1088,GasA,1188,561,120,1869,0,0,1,0,2,1,7,Typ,0,Detchd,1963.0,2,456,48,0,244,0,0,0,,0,9,2009,WD,Normal,124900
946,947,0.7522123893805309,80,RL,70.0,8163,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,CBlock,748,294,102,1144,GasA,1144,0,0,1144,1,0,1,0,3,1,6,Typ,1,Attchd,1959.0,1,796,86,0,0,0,0,0,,0,3,2006,WD,Normal,143000
947,948,0.8584070796460177,20,RL,85.0,14536,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,PConc,1300,0,316,1616,GasA,1629,0,0,1629,1,0,2,0,3,1,9,Typ,1,Attchd,2002.0,3,808,0,252,0,0,0,0,,0,11,2007,WD,Normal,270000
948,949,0.7787610619469026,60,RL,65.0,14006,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,PConc,0,0,936,936,GasA,936,840,0,1776,0,0,2,1,3,1,7,Typ,1,Attchd,2002.0,2,474,144,96,0,0,0,0,,0,2,2006,WD,Normal,192500
949,950,0.7256637168141593,20,RL,78.0,9360,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,CBlock,982,0,179,1161,GasA,1381,0,0,1381,1,0,1,1,3,1,5,Typ,1,Attchd,1972.0,2,676,0,0,0,0,0,0,,0,3,2010,WD,Normal,197500
950,951,0.6814159292035398,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,398,149,317,864,GasA,864,0,0,864,1,0,1,0,3,1,5,Typ,0,Detchd,1980.0,2,720,194,0,0,0,0,0,,0,7,2007,WD,Normal,129000
951,952,0.6194690265486725,20,RH,60.0,7800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,641,0,187,828,GasA,965,0,0,965,1,0,1,0,3,1,6,Typ,0,Detchd,1979.0,1,300,421,0,0,0,0,0,,0,7,2006,WD,Abnorml,119900
952,953,0.7522123893805309,85,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,CBlock,660,0,108,768,GasA,768,0,0,768,0,1,1,0,2,1,5,Typ,0,Detchd,1974.0,1,396,192,0,0,0,0,0,,0,4,2009,WD,Normal,133900
953,954,0.7433628318584071,60,RL,,11075,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,CBlock,562,193,29,784,GasA,1168,800,0,1968,0,1,2,1,4,1,7,Min2,1,Attchd,1969.0,2,530,305,189,0,0,0,0,Shed,400,9,2008,WD,Normal,172000
954,955,0.5752212389380531,90,RL,35.0,9400,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,CBlock,945,0,0,945,GasA,980,0,0,980,0,2,2,0,4,0,4,Typ,0,,,0,0,0,0,0,0,0,0,,0,10,2006,WD,AdjLand,127500
955,956,0.5929203539823009,90,RH,82.0,7136,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,CBlock,484,0,495,979,GasA,979,979,0,1958,0,0,2,0,4,2,8,Typ,0,Attchd,1946.0,2,492,0,0,0,0,0,0,,0,8,2007,WD,Normal,145000
956,957,0.7079646017699115,160,RM,24.0,1300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,285,0,276,561,GasA,561,668,0,1229,0,0,1,1,2,1,5,Typ,1,Attchd,1980.0,2,462,150,0,0,0,0,0,,0,5,2009,WD,Normal,124000
957,958,0.6371681415929203,20,RL,70.0,7420,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,CBlock,417,0,640,1057,GasA,1057,0,0,1057,0,0,1,0,3,1,6,Typ,0,Detchd,1977.0,2,576,0,0,0,0,0,0,,0,4,2007,WD,Normal,132000
958,959,0.7876106194690266,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,699,0,638,1337,GasA,1337,0,0,1337,1,0,2,0,3,1,6,Typ,0,Attchd,2003.0,2,531,0,39,0,0,0,0,,0,10,2007,WD,Normal,185000
959,960,0.6991150442477876,160,FV,24.0,2572,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,PConc,604,0,92,696,GasA,696,720,0,1416,1,0,2,1,3,1,6,Typ,0,Detchd,1999.0,2,484,0,44,0,0,0,0,,0,5,2010,WD,Normal,155000
960,961,0.5398230088495575,20,RL,50.0,7207,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,CBlock,696,0,162,858,GasA,858,0,0,858,1,0,1,0,2,1,4,Typ,0,,,0,0,117,0,0,0,0,0,,0,2,2010,WD,Normal,116500
961,962,0.7433628318584071,60,RL,,12227,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,CBlock,896,0,434,1330,GasA,1542,1330,0,2872,1,0,2,1,4,1,11,Typ,1,Attchd,1977.0,2,619,550,282,0,0,0,0,,0,7,2008,WD,Normal,272000
962,963,0.6991150442477876,160,RL,24.0,2308,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,CBlock,556,0,248,804,GasA,804,744,0,1548,1,0,2,1,3,1,7,Typ,1,Detchd,1976.0,2,440,48,0,0,0,0,0,,0,7,2007,WD,Normal,155000
963,964,0.7610619469026548,20,RL,122.0,11923,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,1800,1800,GasA,1800,0,0,1800,0,0,2,0,2,1,7,Typ,0,Attchd,2007.0,2,702,288,136,0,0,0,0,,0,5,2009,WD,Normal,239000
964,965,0.8230088495575221,60,RL,80.0,11316,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,PConc,624,0,193,817,GasA,824,1070,0,1894,1,0,2,1,4,1,8,Typ,1,BuiltIn,2002.0,2,510,0,40,0,0,0,0,,0,2,2010,WD,Normal,214900
965,966,0.7964601769911505,60,RL,65.0,10237,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,783,783,GasA,783,701,0,1484,0,0,2,1,3,1,8,Typ,1,Attchd,2005.0,2,393,0,72,0,0,0,0,,0,7,2007,New,Partial,178900
966,967,0.7168141592920354,50,RL,130.0,9600,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,428,0,300,728,GasA,976,332,0,1308,1,0,1,1,2,1,7,Min2,2,Detchd,1940.0,1,256,0,70,0,0,0,0,,0,6,2009,WD,Normal,160000
967,968,0.6106194690265486,20,RL,,7390,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,CBlock,902,0,196,1098,GasA,1098,0,0,1098,1,0,1,0,3,1,6,Typ,0,Attchd,1955.0,1,260,0,0,0,0,0,0,,0,7,2008,WD,Normal,135000
968,969,0.35398230088495575,50,RM,50.0,5925,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,0,0,600,600,Grav,600,368,0,968,0,0,1,0,2,1,6,Typ,0,,,0,0,0,0,0,0,0,0,,0,5,2009,WD,Abnorml,37900
969,970,0.6902654867256637,190,RL,75.0,10382,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,CBlock,513,0,75,588,GasA,1095,0,0,1095,1,0,1,0,2,1,6,Typ,0,Attchd,1958.0,1,264,0,0,0,0,0,0,,0,3,2006,ConLD,Normal,140000
970,971,0.4424778761061947,50,RL,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,0,0,720,720,GasA,720,472,0,1192,0,0,1,1,4,1,6,Typ,0,,,0,0,0,0,0,0,0,0,,0,12,2006,WD,Abnorml,135000
971,972,0.7699115044247787,160,RL,36.0,2268,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,567,0,197,764,GasA,764,862,0,1626,0,0,2,0,2,1,6,Typ,0,BuiltIn,2003.0,2,474,0,27,0,0,0,0,,0,7,2009,WD,Normal,173000
972,973,0.6814159292035398,120,RL,55.0,7892,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,0,0,918,918,GasA,918,0,0,918,0,0,2,0,2,1,5,Typ,1,Attchd,1979.0,1,264,28,0,0,0,0,0,,0,4,2010,WD,Normal,99500
973,974,0.7256637168141593,20,FV,95.0,11639,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2008,Gable,CompShg,CemntBd,CmentBd,,,PConc,0,0,1428,1428,GasA,1428,0,0,1428,0,0,2,0,3,1,6,Typ,0,Attchd,2007.0,2,480,0,120,0,0,0,0,,0,12,2008,New,Partial,182000
974,975,0.5752212389380531,70,RL,60.0,11414,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,BrkTil,0,0,728,728,GasA,1136,883,0,2019,0,0,1,0,3,1,8,Typ,0,Detchd,1997.0,2,532,509,135,0,0,0,0,,0,10,2009,WD,Normal,167500
975,976,0.7256637168141593,160,FV,,2651,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,641,0,32,673,GasA,673,709,0,1382,1,0,2,1,3,1,6,Typ,0,Detchd,2000.0,2,490,153,50,0,0,0,0,,0,4,2006,WD,Normal,165000
976,977,0.5309734513274337,30,RL,51.0,5900,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,440,440,GasA,869,0,0,869,0,0,1,0,2,1,4,Typ,0,,,0,0,0,0,0,0,0,0,,0,8,2006,WD,Normal,85500
977,978,0.7522123893805309,120,FV,35.0,4274,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,2006,2007,Gable,CompShg,VinylSd,VinylSd,,,PConc,1106,0,135,1241,GasA,1241,0,0,1241,1,0,1,1,1,1,4,Typ,0,Attchd,2007.0,2,569,0,116,0,0,0,0,,0,11,2007,New,Partial,199900
978,979,0.6460176991150443,20,RL,68.0,9450,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,552,0,342,894,GasA,894,0,0,894,0,0,1,0,3,1,5,Typ,0,Detchd,1999.0,2,400,0,0,0,0,0,0,,0,5,2007,WD,Abnorml,110000
979,980,0.6106194690265486,20,RL,80.0,8816,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1963,1963,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,651,0,470,1121,GasA,1121,0,0,1121,1,0,1,0,3,1,5,Typ,0,Detchd,1963.0,2,480,0,80,0,0,0,0,,0,6,2009,WD,Normal,139000
980,981,0.7787610619469026,85,RL,,12122,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,1961,2007,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,CBlock,867,0,77,944,GasA,999,0,0,999,1,0,1,0,3,1,6,Typ,0,Attchd,1961.0,2,588,144,76,0,0,0,0,,0,7,2008,WD,Normal,178400
981,982,0.8053097345132744,60,RL,98.0,12203,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1998,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,975.0,PConc,854,0,371,1225,GasA,1276,1336,0,2612,1,0,2,1,4,1,8,Typ,1,Attchd,1998.0,3,676,250,0,0,0,0,0,,0,7,2009,WD,Normal,336000
982,983,0.831858407079646,20,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,PConc,0,0,1266,1266,GasA,1266,0,0,1266,0,0,2,0,2,1,6,Typ,1,Attchd,2007.0,2,388,100,16,0,0,0,0,,0,3,2008,WD,Normal,159895
983,984,0.7876106194690266,60,RL,,11250,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,0,0,1128,1128,GasA,1149,1141,0,2290,0,0,2,1,4,1,9,Typ,1,Attchd,2002.0,2,779,0,0,0,0,0,0,,0,5,2008,WD,Normal,255900
984,985,0.415929203539823,90,RL,75.0,10125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,CBlock,0,0,0,0,GasA,1302,432,0,1734,0,0,2,0,4,2,8,Typ,0,Attchd,1977.0,2,539,0,0,0,0,0,0,,0,8,2009,COD,Normal,126000
985,986,0.5221238938053098,190,RL,68.0,10880,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,1040,0,124,1164,GasW,1164,0,0,1164,1,0,1,0,3,1,5,Typ,0,Detchd,1950.0,1,240,0,48,0,0,0,0,,0,8,2008,ConLD,Normal,125000
986,987,0.6283185840707964,50,RM,59.0,5310,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,CBlock,0,0,485,485,GasA,1001,634,0,1635,0,0,1,0,2,1,5,Typ,0,Attchd,1950.0,1,255,394,0,0,0,0,0,,0,6,2006,WD,Normal,117000
987,988,0.911504424778761,20,RL,83.0,10159,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,PConc,1646,0,284,1930,GasA,1940,0,0,1940,1,0,2,1,3,1,8,Typ,1,Attchd,2010.0,3,606,168,95,0,0,0,0,,0,4,2010,New,Partial,395192
988,989,0.7079646017699115,60,RL,,12046,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,CBlock,156,0,692,848,GasA,1118,912,0,2030,0,0,2,1,4,1,8,Typ,1,Attchd,1976.0,2,551,0,224,0,0,0,0,,0,6,2007,WD,Normal,195000
989,990,0.7610619469026548,60,FV,65.0,8125,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,770,770,GasA,778,798,0,1576,0,0,2,1,3,1,6,Typ,0,Attchd,2006.0,2,614,0,50,0,0,0,0,,0,8,2006,New,Partial,197000
990,991,0.8053097345132744,60,RL,82.0,9452,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,423.0,PConc,1074,0,322,1396,GasA,1407,985,0,2392,1,0,2,1,3,1,7,Typ,1,Attchd,1997.0,3,870,0,70,0,0,0,0,,0,6,2006,WD,Normal,348000
991,992,0.6991150442477876,70,RM,121.0,17671,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,1882,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,216,0,700,916,GasA,916,826,0,1742,0,0,1,1,4,1,8,Typ,1,Attchd,1925.0,2,424,0,169,0,0,0,0,,0,11,2009,WD,Normal,168000
992,993,0.7699115044247787,60,RL,80.0,9760,Pave,,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,1964,1993,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,340.0,CBlock,536,117,169,822,GasA,1020,831,0,1851,0,0,2,1,3,1,7,Typ,1,Attchd,1964.0,2,440,239,42,0,0,0,0,,0,7,2007,WD,Normal,187000
993,994,0.7256637168141593,60,RL,68.0,8846,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,0,0,750,750,GasA,750,750,0,1500,0,0,2,1,3,1,6,Typ,0,Attchd,2005.0,2,564,0,35,0,0,0,0,,0,8,2006,New,Partial,173900
994,995,0.9292035398230089,20,RL,96.0,12456,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,PConc,1172,0,528,1700,GasA,1718,0,0,1718,1,0,2,0,3,1,7,Typ,1,Attchd,2008.0,3,786,216,48,0,0,0,0,,0,7,2009,WD,Normal,337500
995,996,0.6106194690265486,50,RL,51.0,4712,Pave,,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,384,0,363,747,GasA,774,456,0,1230,1,0,1,1,3,1,5,Typ,0,Detchd,1946.0,1,305,0,57,0,0,63,0,,0,8,2006,WD,Abnorml,121600
996,997,0.6106194690265486,20,RL,,10659,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,915,0,135,1050,GasA,1050,0,0,1050,1,0,1,0,3,1,6,Typ,0,Attchd,1961.0,1,368,0,319,0,0,0,0,,0,1,2006,COD,Normal,136500
